ntsb_no,aircraft_key,ev_date,ev_month,ev_weekday,latitude,longitude,ev_city,ev_state,ev_country,inj_tot_f,inj_tot_s,ev_highest_injury,damage,far_part,acft_category,type_fly,CICTTEvent,CICTTPhase
CEN14LA028,1,10/28/2013,10,Monday,453336N,0933635W,Princeton,MN,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,TOF
CEN14LA031,1,10/25/2013,10,Friday,354203N,1012337W,Borger,TX,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
ERA14CA030,1,10/21/2013,10,Monday,335929N,0900443W,Charleston,MS,USA,0,0,NONE,SUBS,137 ,AIR ,AAPL,LOC-G,TOF
ERA14CA032,1,10/26/2013,10,Saturday,292803N,0811223W,Palm Coast,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,BIRD,MNV
CEN13CA573,1,9/2/2013,9,Monday,420849N,0883057W,Hampshire,IL,USA,0,0,NONE,SUBS,091 ,GLI ,INST,LOLI,APR
ERA14CA033,1,10/28/2013,10,Monday,384316N,0773054W,Manassas,VA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN14FA035,1,11/1/2013,11,Friday,360915N,0940325E,Springdale,AR,USA,2,0,FATL,DEST,091 ,AIR ,PERS,FUEL,EMG
CEN14LA033,1,10/31/2013,10,Thursday,371922N,0972318W,Wellington,KS,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,APR
ERA13CA438,1,9/18/2013,9,Wednesday,370754N,0762934W,Newport News,VA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN14FA034,1,11/1/2013,11,Friday,433543N,0913005W,Caledonia,MN,USA,3,1,FATL,SUBS,091 ,AIR ,PERS,UNK,MNV
WPR14CA039,1,11/1/2013,11,Friday,340644N,1174113W,Upland,CA,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,ARC,LDG
WPR14CA041,1,11/2/2013,11,Saturday,471900N,1152860W,Superior,MT,USA,0,0,NONE,SUBS,133 ,HELI,BUS ,SCF-NP,MNV
CEN14CA037,1,11/3/2013,11,Sunday,402852N,1071304E,Hayden,CO,USA,0,0,NONE,SUBS,091 ,AIR ,,UNK,UNK
WPR14LA042,1,11/3/2013,11,Sunday,343000N,1092212W,St. Johns,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,APR
CEN14CA040,1,11/1/2013,11,Friday,361032N,0894946W,Braggadocio,MO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ERA14CA037,1,10/14/2013,10,Monday,432337N,0721150W,Newport,NH,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,OTHR,APR
CEN14LA045,1,10/11/2013,10,Friday,383022N,0863813W,French Lick,IN,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,APR
CEN14FA042,1,11/5/2013,11,Tuesday,400845N,0923142W,Kirksville,MO,USA,2,0,FATL,DEST,091 ,AIR ,INST,LOC-I,APR
WPR14FA044,1,11/6/2013,11,Wednesday,444445N,1154937W,Donnelly,ID,USA,3,0,FATL,SUBS,135 ,AIR ,,CFIT,ENR
WPR14LA046,1,11/2/2013,11,Saturday,335814N,1124142W,Wickenburg,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
ERA14CA040,1,11/5/2013,11,Tuesday,362818N,0822416W,Blountville,TN,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,TOF
ERA14CA039,1,11/4/2013,11,Monday,393002S,0762424W,Fallston,MD,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN14FA046,1,11/10/2013,11,Sunday,361751N,0955228W,Owasso,OK,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,MNV
CEN14FA047,1,11/11/2013,11,Monday,351502N,1014033W,Amarillo,TX,USA,3,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,APR
ERA14WA041,1,11/10/2013,11,Sunday,,,Freeport,,BF,4,0,FATL,DEST,091 ,AIR ,PERS,SCF-PP,ICL
ERA14LA042,1,11/11/2013,11,Monday,252642N,0805244W,Homestead,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
CEN14CA049,1,11/7/2013,11,Thursday,402706N,1050040W,Fort Collins,CO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN14FA051,1,11/12/2013,11,Tuesday,302859N,0994749W,Junction,TX,USA,2,0,FATL,DEST,091 ,AIR ,PERS,UIMC,ENR
CEN14LA050,1,11/9/2013,11,Saturday,393329N,0973911W,Concordia,KS,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
CEN14CA052,1,9/30/2013,9,Monday,321360N,0972245E,Rio Vista,TX,USA,0,0,NONE,SUBS,091 ,AIR ,,UNK,UNK
WPR14CA048,1,11/11/2013,11,Monday,343816N,1193703W,San Ynez,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LALT,MNV
WPR14LA050,1,11/7/2013,11,Thursday,334905N,1115353W,Carefree,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,LDG
WPR14LA051,1,10/12/2013,10,Saturday,324002N,1153103W,Calexico,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN14LA053,1,10/12/2013,10,Saturday,405103N,0964533E,Lincoln,NE,USA,0,0,NONE,SUBS,091 ,AIR ,POSI,BIRD,ENR
WPR14CA053,1,11/12/2013,11,Tuesday,374136N,1214913W,Livermore,CA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,LDG
ANC14CA005,1,11/12/2013,11,Tuesday,573148N,1643448W,Juneau,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN14LA054,1,11/14/2013,11,Thursday,400037N,1050000E,Erie,CO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ICL
CEN14LA056,1,11/16/2013,11,Saturday,294534N,0944000W,Anahuac,TX,USA,1,0,FATL,DEST,091 ,GYRO,PERS,SCF-NP,MNV
CEN14FA057,1,11/17/2013,11,Sunday,300334N,0953302W,Spring,TX,USA,2,0,FATL,SUBS,091 ,AIR ,INST,SCF-PP,ICL
CEN14CA059,1,11/10/2013,11,Sunday,332908N,1014846W,Lubbock,TX,USA,0,0,NONE,SUBS,091 ,GYRO,PERS,ARC,LDG
CEN14WA062,1,11/19/2013,11,Tuesday,,,Mouffy,,FR,6,0,FATL,DEST,NUSN,AIR ,,LOC-I,ENR
CEN14CA063,1,11/18/2013,11,Monday,414656N,0990911W,Burwell,NE,USA,0,0,NONE,SUBS,091 ,AIR ,INST,WILD,LDG
CEN14CA061,1,11/15/2013,11,Friday,300234N,0954002W,Cypress,TX,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA14FA044,1,11/17/2013,11,Sunday,350053N,0775738W,Kenansville,NC,USA,1,0,FATL,DEST,091 ,AIR ,PERS,CFIT,APR
CEN14FA064,1,11/19/2013,11,Tuesday,383445N,1073145E,Cedaredge,CO,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ENR
ERA14CA046,1,11/11/2013,11,Monday,264407N,0810304W,Clewiston,FL,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,TOF
CEN14LA065,1,10/30/2013,10,Wednesday,333949N,1014914E,Lubbock,TX,USA,0,0,NONE,SUBS,135 ,AIR ,,ARC,LDG
WPR14LA056,1,11/16/2013,11,Saturday,331805N,1172119W,Oceanside,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
CEN13CA575,1,8/18/2013,8,Sunday,385720N,0942210E,Lee's Summit,MO,USA,0,0,NONE,SUBS,091 ,HELI,INST,LOC-I,EMG
CEN14CA070,1,11/24/2013,11,Sunday,320233N,0900142W,New Orleans,LA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,STD
WPR14CA057,1,11/23/2013,11,Saturday,404711N,1115818W,Salt Lake City,UT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA14LA048,1,11/25/2013,11,Monday,332125N,0865652W,Hopewell,AL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
ERA14FA049,1,11/25/2013,11,Monday,333849N,0815208W,Graniteville,SC,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,FUEL,ICL
ANC14LA007,1,11/22/2013,11,Friday,700825N,1470223E,Deadhorse,AK,USA,0,0,NONE,SUBS,135 ,AIR ,,UIMC,APR
WPR14CA058,1,11/26/2013,11,Tuesday,481018N,1141754W,Kalispell,MT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,TOF
ERA14LA050,1,10/8/2013,10,Tuesday,385812N,0755159W,Ridgely,MD,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,APR
CEN14FA071,1,11/29/2013,11,Friday,384843N,1080151E,Delta,CO,USA,1,0,FATL,DEST,091 ,AIR ,INST,LOC-I,ICL
ANC14MA008,1,11/29/2013,11,Friday,620303N,1631609W,Saint Marys,AK,USA,4,6,FATL,SUBS,135 ,AIR ,,CFIT,APR
ERA14CA055,1,11/28/2013,11,Thursday,344052N,0902046W,Tunica,MS,USA,0,0,NONE,SUBS,091 ,HELI,INST,LOC-G,TOF
ERA14LA057,1,11/30/2013,11,Saturday,345534N,0865813E,Elkmont,AL,USA,1,0,FATL,DEST,091 ,AIR ,PERS,SCF-PP,MNV
WPR14LA059,1,11/29/2013,11,Friday,435850N,1240638W,Florence,OR,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,APR
CEN14FA072,1,11/27/2013,11,Wednesday,400260N,1050560E,Boulder,CO,USA,1,0,FATL,DEST,091 ,AIR ,PERS,SCF-NP,MNV
ERA14FA058,1,12/2/2013,12,Monday,342442N,0840056W,Dawsonville,GA,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ENR
WPR14CA060,1,12/1/2013,12,Sunday,384327N,1204512W,Placerville,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CTOL,LDG
ANC14CA009,1,11/23/2013,11,Saturday,642236N,1511727E,Nenana,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ERA14MA060,1,12/2/2013,12,Monday,182304N,0663518W,La Alianza,PR,USA,2,0,FATL,DEST,135 ,AIR ,,SCF-NP,ENR
CEN14LA075,1,12/2/2013,12,Monday,403756N,0861153W,Walton,IN,USA,0,0,NONE,SUBS,135 ,AIR ,,SCF-NP,ENR
DCA14WA019,1,12/5/2013,12,Thursday,,,Madrid,,SP,0,0,NONE,SUBS,121 ,AIR ,,OTHR,TOF
CEN14LA076,1,11/27/2013,11,Wednesday,323659N,0911624W,Lake Providence,LA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA14CA065,1,11/30/2013,11,Saturday,433844N,0701831W,Portland,ME,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,LDG
ERA14FA066,1,12/6/2013,12,Friday,272748N,0812200W,Sebring,FL,USA,1,0,FATL,DEST,091 ,HELI,POSI,CFIT,ENR
CEN14FA077,1,12/8/2013,12,Sunday,355239N,1061609W,Los Alamos,NM,USA,2,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,TOF
ERA14FA068,1,12/8/2013,12,Sunday,301911N,0813051W,Jacksonville,FL,USA,3,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,APR
CEN14CA078,1,12/7/2013,12,Saturday,411908N,0815737W,Columbia Station,OH,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR14LA062,1,12/9/2013,12,Monday,370553N,1200639W,Chowchilla,CA,USA,0,0,NONE,SUBS,091 ,HELI,OWRK,SCF-NP,MNV
WPR14CA063,1,12/7/2013,12,Saturday,374925N,1213720W,Bryon,CA,USA,0,0,NONE,SUBS,091 ,GLI ,INST,GCOL,TXI
WPR14LA065,1,12/9/2013,12,Monday,331608N,1114840E,Chandler,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-I,LDG
CEN14LA080,1,12/7/2013,12,Saturday,350225N,1063633W,Albuquerque,NM,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR14CA064,1,12/8/2013,12,Sunday,373025N,1221235E,San Carlos,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR14CA066,1,12/6/2013,12,Friday,375534N,1092017W,Monticello,UT,USA,0,0,NONE,SUBS,091 ,HELI,BUS ,LALT,ICL
CEN14LA081,1,12/10/2013,12,Tuesday,303529N,0901713W,Hammond,LA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,SCF-PP,ENR
CEN14CA082,1,12/5/2013,12,Thursday,295547N,0902114W,Port Fourchon,LA,USA,0,0,NONE,SUBS,135 ,HELI,,LOC-I,TOF
WPR14FA068,1,12/11/2013,12,Wednesday,211300N,1565860W,Kalaupapa,HI,USA,1,3,FATL,DEST,135 ,AIR ,,SCF-PP,ENR
ANC13CA108,1,9/7/2013,9,Saturday,624419N,1430013W,Mentasta Lake,AK,USA,0,0,NONE,SUBS,135 ,AIR ,,ARC,LDG
CEN14FA084,1,12/12/2013,12,Thursday,391344N,1074037W,Collbran,CO,USA,3,0,FATL,SUBS,091 ,AIR ,BUS ,LOC-I,MNV
WPR14CA070,1,12/15/2013,12,Sunday,372004N,1214913W,San Jose,CA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-I,TOF
WPR14FA094,1,12/1/2013,12,Sunday,445447N,1152906W,Yellow Pine,ID,USA,5,0,FATL,DEST,091 ,AIR ,PERS,FUEL,ENR
ERA14LA071,1,11/23/2013,11,Saturday,350106N,0803713W,Monroe,NC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,TOF
CEN14LA086,1,12/11/2013,12,Wednesday,442706N,0832339E,Oscoda,MI,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,LDG
ERA14FA073,1,12/17/2013,12,Tuesday,334918N,0842811W,Atlanta,GA,USA,2,0,FATL,DEST,091 ,AIR ,PERS,CFIT,APR
ERA14LA072,1,12/16/2013,12,Monday,360256N,0792827W,Burlington,NC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,TOF
CEN14CA088,1,12/13/2013,12,Friday,412327N,0834738W,Bowling Green,OH,USA,0,0,NONE,SUBS,091 ,AIR ,INST,BIRD,ICL
ERA14FA074,1,12/18/2013,12,Wednesday,300607N,0852744W,Panama City,FL,USA,1,0,FATL,SUBS,091 ,AIR ,BUS ,FUEL,ENR
ERA14FA075,1,12/18/2013,12,Wednesday,380926N,0782332W,Chatlottesville,VA,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,SCF-PP,APR
ANC14LA011,1,12/15/2013,12,Sunday,604656N,1615060W,Bethel,AK,USA,0,0,NONE,SUBS,135 ,AIR ,,RE,TOF
WPR14LA071,1,12/18/2013,12,Wednesday,341533N,1182448W,Los Angeles,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ICL
ANC14CA012,1,11/25/2013,11,Monday,702039N,1505641W,Nuiqsut,AK,USA,0,0,NONE,SUBS,121 ,AIR ,,OTHR,TOF
WPR14CA073,1,12/22/2013,12,Sunday,391132N,1194357W,Carson City,NV,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR14CA074,1,12/23/2013,12,Monday,335219N,1175847W,Fullerton,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ANC14CA013,1,12/23/2013,12,Monday,590045N,1614921W,Platinum,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,LDG
WPR14FA078,1,12/26/2013,12,Thursday,364403N,1194936W,Fresno,CA,USA,2,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,MNV
ERA14CA078,1,12/24/2013,12,Tuesday,255427N,0801642W,Miami,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR14CA076,1,12/24/2013,12,Tuesday,454221N,1084524W,Laural,MT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TOF
ERA14FA077,1,12/26/2013,12,Thursday,395631N,0771316E,Biglerville,PA,USA,1,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,ENR
WPR14LA079,1,12/27/2013,12,Friday,380856N,1210447W,Lodi,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
WPR14CA082,1,12/29/2013,12,Sunday,452636N,1091430W,Roberts,MT,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,TXI
CEN14CA095,1,12/29/2013,12,Sunday,294719N,0902433W,Paradis,LA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,BIRD,ENR
WPR14CA083,1,12/31/2013,12,Tuesday,363948N,1213635W,Salinas,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ERA14CA081,1,12/13/2013,12,Friday,401107N,0740717E,Farmingdale,NJ,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
ERA14CA082,1,12/27/2013,12,Friday,362551N,0775445W,Littleton,NC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,TOF
DCA14CA031,1,11/24/2013,11,Sunday,400024N,0751016W,Philadelphia,PA,USA,0,0,NONE,SUBS,121 ,AIR ,,UNK,UNK
ERA14CA088,1,9/15/2013,9,Sunday,282421N,0815016W,Clermont,FL,USA,0,0,NONE,SUBS,091 ,GLI ,PERS,LOC-G,LDG
WPR14CA092,1,12/1/2013,12,Sunday,461823N,1191815W,Richland,WA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
DCA14CA039,1,12/30/2013,12,Monday,422147N,0710023W,Boston,MA,USA,1,0,FATL,SUBS,091 ,AIR ,,RAMP,STD
ERA14LA094,1,10/26/2013,10,Saturday,323520N,0881028W,Livingston,AL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
WPR14CA097,1,12/29/2013,12,Sunday,381930N,1222034W,Napa,CA,USA,0,0,NONE,SUBS,091 ,BALL,BUS ,WSTRW,ENR
ERA14CA106,1,11/16/2013,11,Saturday,295733N,0812023W,St. Augustine,FL,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-G,LDG
ANC13CA109,1,6/5/2013,6,Wednesday,610000N,1420000W,Glennallen,AK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-I,TOF
CEN14WA208,1,12/31/2013,12,Tuesday,,,"Honiley, Warwickshire",FN,UK,0,0,NONE,SUBS,NUSN,AIR ,,AMAN,ENR
ERA15WA034,1,11/11/2013,11,Monday,101724N,0664854W,Charallave,,VE,0,0,NONE,SUBS,NUSN,AIR ,UNK ,LOC-G,LDG
WPR14LA084,1,1/1/2014,1,Wednesday,355649N,1145136W,Boulder City,NV,USA,0,0,NONE,SUBS,091 ,HELI,FLTS,ARC,EMG
ERA14LA084,1,1/1/2014,1,Wednesday,435917N,0705631W,Fryeburg,ME,USA,1,0,FATL,NONE,091 ,AIR ,PERS,OTHR,TXI
CEN14CA098,1,1/2/2014,1,Thursday,310907N,0972428W,Temple,TX,USA,0,0,NONE,SUBS,091 ,HELI,POSI,LOC-G,LDG
WPR14CA087,1,1/4/2014,1,Saturday,332716N,1181712W,Avalon,CA,USA,0,0,NONE,DEST,091 ,AIR ,PERS,SCF-PP,ENR
ERA14LA085,1,1/4/2014,1,Saturday,405249N,0735407W,Bronx,NY,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
CEN14FA102,1,1/6/2014,1,Monday,451231N,0845738W,Boyne City,MI,USA,2,0,FATL,SUBS,091 ,AIR ,PERS,UIMC,ENR
CEN14LA103,1,1/5/2014,1,Sunday,290936N,0891236E,West Delta 109,GM,USA,0,0,NONE,SUBS,091 ,HELI,BUS ,LALT,MNV
WPR14CA088,1,1/4/2014,1,Saturday,454154N,1235547W,Manzanita,OR,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN14CA104,1,1/5/2014,1,Sunday,282724N,0991306W,Cotulla,TX,USA,0,0,NONE,SUBS,091 ,AIR ,INST,LOC-I,LDG
CEN14FA099,1,1/5/2014,1,Sunday,391319N,1065206W,Aspen,CO,USA,1,2,FATL,DEST,091 ,AIR ,POSI,LOC-I,LDG
ERA14LA089,1,1/4/2014,1,Saturday,341351N,0841743W,Canton,GA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN14LA107,1,1/3/2014,1,Friday,323812N,1080923E,Silver City,NM,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
DCA14CA034,1,1/3/2014,1,Friday,360448N,1150908W,Las Vegas,NV,USA,0,0,NONE,SUBS,121 ,AIR ,,UNK,UNK
WPR14CA090,1,1/4/2014,1,Saturday,322434N,1111306W,Marana,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN14CA108,1,1/9/2014,1,Thursday,300428N,0941307W,Beaumont,TX,USA,0,0,NONE,SUBS,091 ,HELI,INST,LOC-G,LDG
WPR14CA095,1,1/12/2014,1,Sunday,383848N,1211749W,Sacramento,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
CEN14FA110,1,1/10/2014,1,Friday,423952N,0832634W,Waterford,MI,USA,1,0,FATL,DEST,091 ,AIR ,POSI,CFIT,APR
WPR14LA096,1,1/14/2014,1,Tuesday,350620N,1203927W,Pismo Beach,CA,USA,2,0,FATL,DEST,091 ,AIR ,PERS,SCF-NP,ENR
CEN14LA112,1,1/3/2014,1,Friday,364057N,0930616W,Forsyth,MO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
ERA14FA093,1,1/15/2014,1,Wednesday,403445N,0750820W,Holland,NJ,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,CFIT,ENR
CEN14CA114,1,1/15/2014,1,Wednesday,415608N,0850251W,Coldwater,MI,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,CTOL,LDG
ERA14CA095,1,1/16/2014,1,Thursday,330915N,0831429W,Milledgeville,GA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
WPR14LA099,1,1/17/2014,1,Friday,372011N,1214918W,San Jose,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-PP,TOF
WPR14LA099,2,1/17/2014,1,Friday,372011N,1214918W,San Jose,CA,USA,0,0,NONE,SUBS,091 ,AIR ,INST,GCOL,TXI
ERA14TA096,1,1/17/2014,1,Friday,460729N,0674732W,Houlton,ME,USA,0,0,NONE,SUBS,PUBU,HELI,PUBF,F-NI,ICL
ERA14CA097,1,1/19/2014,1,Sunday,390837N,0780840W,Winchester,VA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR14LA100,1,1/20/2014,1,Monday,474450N,1223618W,Poulsbo,WA,USA,1,0,FATL,SUBS,091 ,AIR ,PERS,SCF-PP,ENR
WPR14CA101,1,1/21/2014,1,Tuesday,341552N,1100028W,Showlow,AZ,USA,0,0,NONE,SUBS,091 ,HELI,PERS,LOC-I,TOF
ERA14LA098,1,1/14/2014,1,Tuesday,320739N,0811208W,Savannah,GA,USA,0,0,NONE,SUBS,091 ,AIR ,FLTS,SCF-NP,ENR
CEN14LA118,1,1/21/2014,1,Tuesday,324528N,0974750E,Willow Park,TX,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,SCF-NP,ENR
CEN14CA119,1,1/23/2014,1,Thursday,360222N,0955904W,Tulsa,OK,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
ERA14LA101,1,1/21/2014,1,Tuesday,283157N,0805406W,Titusville,FL,USA,0,0,NONE,SUBS,091 ,HELI,INST,SCF-NP,LDG
ERA14LA103,1,1/18/2014,1,Saturday,281341N,0820921W,Zephyrhills,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN14LA120,1,1/23/2014,1,Thursday,384627N,0921647W,Ashland,MO,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,FUEL,ENR
ERA14CA102,1,1/23/2014,1,Thursday,265045N,0801320W,West Palm Beach,FL,USA,0,0,NONE,SUBS,091 ,HELI,INST,ARC,LDG
ERA14CA104,1,1/26/2014,1,Sunday,352542N,0815606E,Rutherfordton,NC,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
WPR14CA103,1,1/25/2014,1,Saturday,472924N,1221302W,Renton,WA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,LOC-G,LDG
WPR14LA102,1,1/27/2014,1,Monday,380146N,1202448W,Columbia,CA,USA,0,0,NONE,SUBS,091 ,AIR ,POSI,ARC,LDG
WPR14LA104,1,1/25/2014,1,Saturday,464037N,1225858W,Chehalis,WA,USA,0,0,NONE,SUBS,091 ,WSFT,PERS,SCF-NP,TOF
CEN14FA122,1,1/27/2014,1,Monday,393117N,1073939W,Silt,CO,USA,3,0,FATL,DEST,135 ,HELI,,LALT,MNV
DCA14CA043,1,1/27/2014,1,Monday,324200N,1173560W,Point Loma,CA,USA,0,0,,DEST,PUBU,AIR ,PUBF,SCF-NP,ENR
WPR14LA105,1,1/28/2014,1,Tuesday,341250N,1190524W,Camarillo,CA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
CEN14CA125,1,1/28/2014,1,Tuesday,392024N,1042512W,Aurora,CO,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,FUEL,ENR
ERA14LA107,1,1/28/2014,1,Tuesday,264059N,0800544W,West Palm Beach,FL,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
WPR14CA107,1,1/26/2014,1,Sunday,342621N,1132920W,Wikieup,AZ,USA,0,0,NONE,DEST,091 ,AIR ,PERS,ARC,TOF
ERA14CA109,1,1/27/2014,1,Monday,262602N,0812405W,Immokalee,FL,USA,0,0,NONE,SUBS,091 ,AIR ,INST,ARC,LDG
WPR14CA109,1,1/25/2014,1,Saturday,322456N,1100904W,Willcox,AZ,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
ERA14LA108,1,1/29/2014,1,Wednesday,351202N,0900314W,Memphis,TN,USA,0,0,NONE,SUBS,091 ,HELI,INST,SCF-NP,LDG
ERA14FA112,1,2/3/2014,2,Monday,360230N,0865618W,Bellevue,TN,USA,4,0,FATL,DEST,091 ,AIR ,PERS,LOC-I,APR
CEN14LA127,1,1/31/2014,1,Friday,395039N,0894041W,Springfield,IL,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,ARC,LDG
DCA14CA051,1,1/31/2014,1,Friday,333813N,0842541W,Atlanta,GA,USA,0,0,NONE,SUBS,121 ,AIR ,,RAMP,STD
CEN14LA129,1,2/3/2014,2,Monday,352755N,0992341W,Elk City,OK,USA,0,0,NONE,SUBS,091 ,AIR ,BUS ,CFIT,APR
ERA14TA113,1,2/3/2014,2,Monday,260908N,0814638W,Naples,FL,USA,0,0,NONE,SUBS,PUBU,HELI,PUBL,OTHR,EMG
CEN14LA131,1,1/25/2014,1,Saturday,302616N,0921115W,Eustis,NE,USA,0,0,NONE,SUBS,091 ,AIR ,FERY,SCF-PP,ENR
WPR14LA112,1,1/26/2014,1,Sunday,480827N,1221749W,Stanwood,WA,USA,0,0,NONE,SUBS,091 ,AIR ,PERS,ARC,LDG
