PCA_1,PCA_2,ntsb_no,aircraft_key,ev_date,ev_month,ev_weekday,latitude,longitude,ev_city,ev_state,ev_country,inj_tot_f,inj_tot_s,ev_highest_injury,damage,far_part,acft_category,type_fly,CICTTEvent,CICTTPhase
-0.053235254,-0.402215471,GAA16CA162,1,3/26/2016,3,Saturday,253021N,0803311W,Homestead,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,RAMP,STD
-0.550344787,1.31980233,GAA16CA163,1,3/26/2016,3,Saturday,431405N,0770729W,Sodus,NY,USA,0,0,NONE,SUBS,91,HELI,INST,ARC,LDG
-0.948407849,-0.286566883,GAA16CA164,1,3/26/2016,3,Saturday,330756N,0970051W,Lake Dallas,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.435085721,0.762981855,GAA16CA168,1,3/26/2016,3,Saturday,465534N,0984059W,Jamestown,ND,USA,0,0,NONE,SUBS,91,HELI,FERY,CFIT,EMG
0.262708537,0.47277501,WPR16LA090,1,3/26/2016,3,Saturday,471151N,1224202W,McNeil Island,WA,USA,0,0,NONE,SUBS,91,AIR ,INST,FUEL,ENR
-0.80312073,0.776952034,GAA16CA171,1,3/26/2016,3,Saturday,325806N,0965011W,Addison,TX,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,LDG
0.992687025,-0.479508765,ERA16FA143,1,3/27/2016,3,Sunday,411502N,0751309W,Canadensis,PA,USA,1,0,FATL,DEST,91,HELI,PERS,UIMC,ENR
0.004028979,-0.44364755,ERA16LA154,1,3/27/2016,3,Sunday,402116N,0795545W,West Mifflin,PA,USA,0,0,NONE,SUBS,91,AIR ,PERS,F-NI,STD
0.294323472,-0.411107822,GAA16CA167,1,3/29/2016,3,Tuesday,363538N,0783339W,Clarksville,VA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,TOF
0.45606968,-0.26027601,CEN16RA136,1,3/29/2016,3,Tuesday,472530N,0614641W,Iles-de-la-Madeleine,QC,CA,7,0,FATL,SUBS,NUSN,AIR ,PERS,LOC-I,APR
-0.909932496,-0.20330434,GAA16CA170,1,3/29/2016,3,Tuesday,322936N,0805931W,Ridgeland,SC,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.216211717,-0.256619591,GAA16CA191,1,3/30/2016,3,Wednesday,471708N,0681846W,Frenchville,ME,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TOF
-0.889230681,-0.113521478,CEN16LA153,1,4/1/2016,4,Friday,325807N,0965011W,Addison,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.260091646,-0.629940057,WPR16FA091,1,4/2/2016,4,Saturday,332019N,1170931W,Fallbrook,CA,USA,1,5,FATL,SUBS,91,AIR ,PERS,SCF-PP,ENR
0.247461342,-0.633331708,ERA16LA145,1,4/2/2016,4,Saturday,304031N,0882550W,Hurley,MS,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
-0.974200301,-0.3291251,GAA16CA176,1,4/2/2016,4,Saturday,353601N,0974222W,Yukon,OK,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.911193894,-0.222845276,GAA16CA175,1,4/3/2016,4,Sunday,301353N,0923503W,Kinder,LA,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.235174208,-0.471975098,GAA16CA181,1,4/3/2016,4,Sunday,332712N,0805135W,Orangeburg,SC,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TOF
-0.904987332,-0.338205184,GAA16CA206,1,4/3/2016,4,Sunday,300343N,0953310W,Spring,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
1.414480963,0.572456561,ERA16FA144,1,4/4/2016,4,Monday,354931N,0833406W,Pigeon Forge,TN,USA,5,0,FATL,DEST,91,HELI,AOBV,SCF-PP,MNV
0.023650837,-0.355815468,GAA16CA186,1,4/4/2016,4,Monday,265444N,0815936W,Punta Gorda,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,GCOL,TXI
0.258736008,-0.387992253,ERA16LA148,1,4/6/2016,4,Wednesday,321426N,0804311W,Hilton Head Island,SC,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,APR
0.003060694,-0.310398765,GAA16CA185,1,4/6/2016,4,Wednesday,611524N,1483457W,Palmer,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,RE,TOF
-0.763871697,1.027271915,GAA16CA188,1,4/6/2016,4,Wednesday,341525N,1112021W,Payson,AZ,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
0.625078566,0.726320724,CEN16LA401,1,4/7/2016,4,Thursday,292617N,0901545W,Galliano,LA,USA,0,0,NONE,SUBS,91,HELI,OWRK,SCF-NP,ENR
0.457255633,0.616767226,CEN16FA145,1,4/8/2016,4,Friday,322710N,0965448W,Midlothian,TX,USA,1,0,FATL,SUBS,91,AIR ,INST,LOC-I,TOF
-0.908063826,-0.123101749,GAA16CA189,1,4/8/2016,4,Friday,445127N,0930159W,South St. Paul,MN,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.184099788,-0.514383305,ERA16FA150,1,4/9/2016,4,Saturday,291026N,0821327W,Ocala,FL,USA,1,1,FATL,SUBS,91,AIR ,PERS,LOC-I,EMG
1.139856514,0.331219393,CEN16FA146,1,4/9/2016,4,Saturday,304111N,0971732W,Taylor,TX,USA,2,0,FATL,DEST,91,AIR ,INST,LOC-I,MNV
-0.783327212,0.400507365,GAA16CA184,1,4/9/2016,4,Saturday,294607N,0974632W,Fentress,TX,USA,0,0,NONE,SUBS,91,AIR ,SKYD,LOC-G,LDG
-0.976208026,-0.324788002,GAA16CA217,1,4/9/2016,4,Saturday,383936N,0903846W,Chesterfield,MO,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.318947068,-0.640226517,CEN16LA151,1,4/10/2016,4,Sunday,303056N,0964215W,Caldwell,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
-0.748124376,0.513825458,GAA16CA190,1,4/12/2016,4,Tuesday,331609N,1114840W,Chandler,AZ,USA,0,0,NONE,SUBS,91,AIR ,FLTS,LOC-G,LDG
-0.771753217,0.844471167,GAA16CA192,1,4/12/2016,4,Tuesday,385749N,0942218W,Lee's Summit,MO,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,LDG
-0.63884312,-0.175898543,WPR16LA092,1,4/13/2016,4,Wednesday,362738N,1165247W,Death Valley,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,RE,LDG
-0.632507493,-0.202846387,CEN16LA157,1,4/14/2016,4,Thursday,404917N,0823100W,Mansfield,OH,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-NP,LDG
0.303308598,-0.551613566,ERA16LA158,1,4/15/2016,4,Friday,255500N,0794200W,Atlantic Ocean,AO,UN,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
-0.772362519,0.81488496,GAA16CA194,1,4/15/2016,4,Friday,361007N,0970513W,Stillwater,OK,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,LDG
1.415553236,0.44112508,ERA16CA160,1,4/16/2016,4,Saturday,391023N,0764125W,Baltimore,MD,USA,0,0,NONE,DEST,91,HELI,AOBV,LOC-I,MNV
0.877712157,-0.801163463,ERA16FA161,1,4/18/2016,4,Monday,430649N,0752520W,Westmoreland,NY,USA,2,0,FATL,DEST,91,AIR ,PERS,LOC-I,TOF
1.509705994,0.581835612,CEN16LA154,1,4/18/2016,4,Monday,325959N,0911854W,Kilbourne,LA,USA,1,0,FATL,DEST,137,AIR ,AAPL,LOC-I,MNV
-0.905697294,-0.24888611,GAA16CA193,1,4/18/2016,4,Monday,482814N,1222518W,Burlington,WA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.464894554,0.516124878,ERA16LA164,1,4/18/2016,4,Monday,272606N,0804038W,Okeechobee,FL,USA,0,0,NONE,SUBS,91,AIR ,INST,SCF-PP,ENR
-0.922069247,-0.154848742,GAA16CA204,1,4/18/2016,4,Monday,612945N,1490833W,Palmer,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.333982207,-0.488842258,ERA16FA165,1,4/19/2016,4,Tuesday,385830N,0761920W,Stevensville,MD,USA,2,0,FATL,SUBS,91,AIR ,PERS,LOC-I,APR
0.300350879,-0.531346106,ERA16LA166,1,4/19/2016,4,Tuesday,410352N,0751507W,Tannersville,PA,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
1.210700993,0.154086973,CEN16FA158,1,4/19/2016,4,Tuesday,302137N,0894924W,Slidell,LA,USA,2,0,FATL,DEST,PUBU,AIR ,PUBL,LOC-I,APR
0.574877418,1.209527264,ERA16LA167,1,4/20/2016,4,Wednesday,400000N,0760000W,Myerstown,PA,USA,0,0,NONE,SUBS,91,HELI,INST,SCF-PP,EMG
0.385470569,0.53277166,ANC16FA019,1,4/20/2016,4,Wednesday,612319N,1493342W,Chugiak,AK,USA,4,0,FATL,SUBS,91,AIR ,OWRK,BIRD,MNV
-0.743908614,1.012082693,GAA16CA202,1,4/20/2016,4,Wednesday,341249N,1190540W,Camarillo,CA,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
-0.916017848,-0.165291594,GAA16CA251,1,4/20/2016,4,Wednesday,390406N,0753206W,Church Hill,MD,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.049045119,-0.297249945,WPR16FA095,1,4/21/2016,4,Thursday,455406N,1224414W,Woodland,WA,USA,1,2,FATL,SUBS,91,AIR ,PERS,OTHR,TOF
-0.638261294,-0.200685105,CEN16LA162,1,4/21/2016,4,Thursday,355935N,0955312W,Bixby,OK,USA,0,0,NONE,SUBS,91,AIR ,PERS,GCOL,LDG
0.10600652,-0.500817422,ANC16LA021,1,4/23/2016,4,Saturday,613335N,1494218W,Wasilla,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,TOF
-0.974672768,-0.32309648,ERA16CA178,1,4/23/2016,4,Saturday,335407N,0871850W,Jasper,AL,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.98666001,-0.32197182,GAA16CA239,1,4/23/2016,4,Saturday,304352N,0860914W,Defuniak Springs,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.892752222,-0.954040754,ERA16FA168,1,4/24/2016,4,Sunday,343458N,0822109W,Belton,SC,USA,1,0,FATL,DEST,91,AIR ,PERS,LOC-I,APR
0.397619712,-0.328788478,WPR16LA096,1,4/24/2016,4,Sunday,381152N,1210436W,Clements,CA,USA,0,0,NONE,SUBS,91,GLI ,PERS,SCF-PP,APR
0.304253975,-0.551756511,GAA16CA198,1,4/24/2016,4,Sunday,313834N,1005807W,Sterling City,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,TOF
0.227190167,-0.364639644,CEN16FA169,1,4/24/2016,4,Sunday,403639N,0805828W,Carrollton,OH,USA,1,0,FATL,SUBS,91,AIR ,PERS,UNK,MNV
-0.925406615,-0.240995861,ERA16LA181,1,4/24/2016,4,Sunday,362846N,0775525W,Littleton,NC,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.894024444,-0.847094287,ERA16FA169,1,4/25/2016,4,Monday,361158N,0813848W,Boone,NC,USA,1,2,FATL,DEST,91,AIR ,PERS,LOC-I,ICL
-0.447592149,0.994969153,GAA16CA200,1,4/25/2016,4,Monday,380640N,0960650W,Madison,KS,USA,0,0,NONE,SUBS,137,AIR ,AAPL,LOC-G,LDG
-0.75426616,1.010876317,GAA16CA208,1,4/27/2016,4,Wednesday,335632N,0962340W,Durant,OK,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
-0.759970692,0.982175949,GAA16CA211,1,4/28/2016,4,Thursday,373932N,1220722W,Hayward,CA,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
0.262354655,0.324447683,CEN16LA177,1,4/28/2016,4,Thursday,383829N,0954809W,Osage City,KS,USA,0,0,NONE,SUBS,91,AIR ,SKYD,FUEL,ICL
-0.437157893,-0.372894721,GAA16CA207,1,4/29/2016,4,Friday,601114N,1542106W,Port Alsworth,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,LDG
0.917728115,0.403326079,WPR16FA097,1,4/30/2016,4,Saturday,394824N,1151210W,Henderson,NV,USA,2,0,FATL,DEST,91,AIR ,INST,CFIT,MNV
-0.974856811,-0.343340689,ERA16LA173,1,4/30/2016,4,Saturday,405454N,0724731W,Calverton,NY,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.428260067,0.118145229,ERA16LA172,1,4/30/2016,4,Saturday,332832N,0843334W,Tyrone,GA,USA,0,0,NONE,SUBS,91,AIR ,BUS ,SCF-PP,ENR
-0.955800644,-0.20823984,GAA16CA209,1,4/30/2016,4,Saturday,372631N,1220835W,Palo Alto,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.981537359,-0.331966067,ERA16LA174,1,4/30/2016,4,Saturday,425354N,0721615W,Keene,NH,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.085850006,-0.501605339,GAA16CA212,1,4/30/2016,4,Saturday,421924N,0885536W,Poplar Grove,IL,USA,0,0,NONE,SUBS,91,AIR ,PERS,CFIT,APR
-0.969597057,-0.212605374,ERA16LA177,1,4/30/2016,4,Saturday,421602N,0715232W,Worcester,MA,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.768807428,0.556070566,CEN16LA189,1,4/30/2016,4,Saturday,310509N,0974111W,Killeen,TX,USA,0,0,NONE,SUBS,91,AIR ,BUS ,ARC,LDG
-0.938448678,-0.300432317,GAA16CA215,1,5/1/2016,5,Sunday,433352N,1161310W,Boise,ID,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.910511471,-0.276978873,GAA16CA225,1,5/1/2016,5,Sunday,261359N,0973855W,Harlingen,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.89895482,-0.055225192,GAA16CA219,1,5/2/2016,5,Monday,331815N,1113923W,Mesa,AZ,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.954506142,-0.863126667,ERA16FA176,1,5/3/2016,5,Tuesday,405004N,0732925W,Syosset,NY,USA,3,0,FATL,DEST,91,AIR ,PERS,LOC-I,ENR
-0.141440597,-0.034564511,GAA16CA216,1,5/3/2016,5,Tuesday,480939N,1220933W,Arlington,WA,USA,0,0,NONE,SUBS,91,WSFT,PERS,LOC-G,STD
-0.655797958,-0.179901483,ANC16LA024,1,5/3/2016,5,Tuesday,584406N,1570119W,Naknek,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-NP,LDG
0.943110588,1.2484257,CEN16FA171,1,5/4/2016,5,Wednesday,441248N,0875737W,Reedsville,WI,USA,1,0,FATL,SUBS,133,HELI,EXLD,SCF-PP,MNV
-0.5083292,0.935565323,GAA16CA214,1,5/4/2016,5,Wednesday,371211N,1075209W,Durango,CO,USA,0,0,NONE,SUBS,91,AIR ,INST,RE,LDG
-0.459939131,1.141874442,CEN16LA173,1,5/4/2016,5,Wednesday,301328N,0930001W,Iowa,LA,USA,0,0,NONE,SUBS,137,AIR ,AAPL,LOC-G,LDG
0.923485266,0.404297271,CEN16FA172,1,5/5/2016,5,Thursday,345018N,0921516W,North Little Rock,AR,USA,1,1,FATL,DEST,91,AIR ,INST,SCF-PP,ICL
1.012854168,-0.494513504,CEN16LA175,1,5/5/2016,5,Thursday,454150N,0925708W,Rush City,MN,USA,1,0,FATL,DEST,91,WSFT,PERS,LOC-I,ICL
-0.919587446,-0.022114559,GAA16CA222,1,5/5/2016,5,Thursday,341625N,0834953W,Gainesville,GA,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.18721992,-0.478584576,WPR16LA101,1,5/6/2016,5,Friday,340651N,1171257W,San Bernardino,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,FUEL,ENR
0.576622853,0.688384492,ANC16FA023,1,5/6/2016,5,Friday,592701N,1351220W,Skagway,AK,USA,1,0,FATL,SUBS,91,HELI,OWRK,UIMC,ENR
-0.235115483,-0.297605627,GAA16CA220,1,5/6/2016,5,Friday,373759N,0841958W,Richmond,KY,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TOF
-0.416290849,-0.294543622,GAA16CA221,1,5/6/2016,5,Friday,390440N,0841239W,Batavia,OH,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,LDG
-0.89475482,-0.052295168,GAA16CA223,1,5/6/2016,5,Friday,305312N,0940207W,Jasper,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.921509346,-0.077468147,GAA16CA226,1,5/6/2016,5,Friday,390846N,0863700W,Bloomington,IN,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.918454106,1.358783643,WPR16LA104,1,5/6/2016,5,Friday,391737N,1221505W,Maxwell,CA,USA,0,0,NONE,SUBS,137,HELI,AAPL,SCF-PP,TOF
0.255993292,0.51963242,WPR16FA102,1,5/7/2016,5,Saturday,333825N,1122147W,Surprise,AZ,USA,1,1,FATL,SUBS,91,AIR ,INST,FUEL,ENR
0.239874413,-0.480243741,GAA16CA228,1,5/7/2016,5,Saturday,340747N,1162425W,Yucca Valley,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,TOF
0.217057158,-0.474296837,GAA16CA229,1,5/7/2016,5,Saturday,304330N,0871207W,Pace,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,TOF
-0.486613209,0.955082671,GAA16CA224,1,5/8/2016,5,Sunday,395002N,1003225W,Oberlin,KS,USA,0,0,NONE,SUBS,137,AIR ,AAPL,LOC-G,LDG
-0.241904206,-0.278327595,CEN16LA178,1,5/10/2016,5,Tuesday,405454N,0812637W,Akron,OH,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TOF
-0.504887446,0.903656393,CEN16LA187,1,5/10/2016,5,Tuesday,364632N,0895628W,Dexter,MO,USA,0,0,NONE,SUBS,91,AIR ,INST,CTOL,LDG
0.219466184,-0.297500702,WPR16LA106,1,5/11/2016,5,Wednesday,350118N,1104355W,Winslow,AZ,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ICL
-0.400269967,-0.21671335,GAA16CA232,1,5/11/2016,5,Wednesday,415506N,0724635W,Simsbury,CT,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,LDG
-0.923147221,-0.016985935,GAA16CA236,1,5/12/2016,5,Thursday,385735N,0942217W,Lee's Summit,MO,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
-0.010809341,-0.235049083,GAA16CA237,1,5/12/2016,5,Thursday,335816N,1124740W,Wickenburg,AZ,USA,0,0,NONE,SUBS,91,AIR ,PERS,GCOL,TXI
-0.922860136,-0.186213923,WPR16LA109,1,5/13/2016,5,Friday,361238N,1151137W,Las Vegas,NV,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.48434499,1.401427703,CEN16LA182,1,5/13/2016,5,Friday,360432N,0910340W,Portia,AR,USA,1,0,FATL,SUBS,137,HELI,AAPL,LOC-G,TOF
0.076132714,-0.360888884,ERA16LA183,1,5/13/2016,5,Friday,362224N,0862430W,Gallatin,TN,USA,0,0,NONE,SUBS,91,AIR ,PERS,F-NI,ICL
0.046103254,-0.288049691,CEN16LA185,1,5/13/2016,5,Friday,331234N,0964437W,McKinney,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,RE,TOF
-0.935026694,-0.192284499,GAA16CA238,1,5/13/2016,5,Friday,403212N,0815721W,Millersburg,OH,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.245128022,-0.291546571,GAA16CA243,1,5/13/2016,5,Friday,285204N,0823413W,Crystal River,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,TOF
0.199471036,-0.331646367,CEN16LA200,1,5/13/2016,5,Friday,344960N,0921508W,Little Rock,AR,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,TOF
0.940745479,0.151421116,ERA16FA182,1,5/14/2016,5,Saturday,335232N,0841811W,Atlanta,GA,USA,1,0,FATL,DEST,91,AIR ,ASHO,LALT,MNV
1.230580726,0.6941873,CEN16LA181,1,5/14/2016,5,Saturday,315027N,0970427W,West,TX,USA,1,0,FATL,DEST,137,AIR ,AAPL,LALT,MNV
-0.466289427,-0.371454181,GAA16CA235,1,5/14/2016,5,Saturday,371421N,0764258W,Williamsburg,VA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,LDG
-1.017968541,-0.28990043,ANC16CA027,1,5/14/2016,5,Saturday,623422N,1493220W,Wasilla,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.142528489,-0.153100278,GAA16CA240,1,5/14/2016,5,Saturday,315834N,0805116W,Tybee Island,GA,USA,0,0,NONE,SUBS,91,GYRO,PERS,LOC-G,TOF
-0.051746638,-0.378341552,GAA16CA253,1,5/14/2016,5,Saturday,352126N,0965634W,Shawnee,OK,USA,0,0,NONE,SUBS,91,AIR ,PERS,GCOL,TXI
-0.970138629,-0.142366581,GAA16CA256,1,5/14/2016,5,Saturday,445109N,0930151W,South St Paul,MN,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.695835928,-0.798217395,WPR16FA111,1,5/15/2016,5,Sunday,341329N,1180822W,Altadena,CA,USA,1,0,FATL,DEST,91,AIR ,PERS,CFIT,APR
0.289633609,-0.551920961,GAA16CA234,1,5/15/2016,5,Sunday,264703N,0804136W,Pahokee,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-I,ICL
0.231679777,-0.479779999,CEN16LA186,1,5/15/2016,5,Sunday,302303N,1034101W,Alpine,TX,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ICL
-0.924760144,-0.28129785,CEN16LA192,1,5/15/2016,5,Sunday,304306N,0912843W,New Roads,LA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
0.654838818,-0.62138902,ERA16FA185,1,5/16/2016,5,Monday,341728N,0884555W,Tupelo,MS,USA,4,0,FATL,DEST,91,AIR ,PERS,SCF-NP,TOF
0.03530418,-0.316395756,ERA16FA189,1,5/16/2016,5,Monday,411736N,0743507W,Wantage,NJ,USA,1,0,FATL,SUBS,91,AIR ,PERS,UNK,UNK
-0.901808993,-0.06446751,ERA16LA190,1,5/16/2016,5,Monday,301055N,0823437W,Lake City,FL,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
1.195204484,0.18571223,WPR16FA112,1,5/17/2016,5,Tuesday,332739N,1114342W,Mesa,AZ,USA,2,0,FATL,DEST,91,AIR ,BUS ,LOC-I,MNV
0.475387194,-0.220907617,CEN16FA188,1,5/18/2016,5,Wednesday,382942N,1021724W,Sheridan Lake,CO,USA,1,0,FATL,SUBS,91,AIR ,PERS,LOC-I,MNV
-0.763154185,0.966084247,GAA16CA245,1,5/18/2016,5,Wednesday,374644N,0891454W,Carbondale,IL,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,LDG
-0.902761983,-0.109888797,GAA16CA247,1,5/18/2016,5,Wednesday,403411N,1222424W,Redding,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.252816057,-0.124710135,GAA16CA252,1,5/18/2016,5,Wednesday,610616N,1512227W,Nikolai Creek,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,TOF
-0.664352756,-0.121345469,CEN16CA194,1,5/18/2016,5,Wednesday,423412N,0842512W,Mason,MI,USA,0,0,NONE,SUBS,91,AIR ,PERS,RE,LDG
-0.922176888,-0.023421425,ERA16FA188,1,5/19/2016,5,Thursday,355127N,0833111W,Sevierville,TN,USA,1,0,FATL,SUBS,91,AIR ,PERS,ARC,LDG
-0.101939937,0.805284869,GAA16CA248,1,5/19/2016,5,Thursday,400819N,0751549W,BLUE BELL,PA,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,TOF
-0.094045537,0.797009205,ERA16LA192,1,5/19/2016,5,Thursday,430145N,0780954W,Batavia,NY,USA,0,0,NONE,SUBS,91,AIR ,INST,LOC-G,TOF
-0.930823348,-0.138209619,GAA16CA257,1,5/19/2016,5,Thursday,421307N,0920123W,Vinton,IA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.781153209,1.040899614,GAA16CA268,1,5/19/2016,5,Thursday,370740N,0762945W,Newport News,VA,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
-0.912816229,-0.18620127,GAA16CA249,1,5/20/2016,5,Friday,324938N,1165822W,El Cajon,CA,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.931596234,-0.180377756,GAA16CA262,1,5/20/2016,5,Friday,392801N,0770101W,Westminster,MD,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.970573842,-0.160294891,GAA16CA250,1,5/21/2016,5,Saturday,390244N,1041735W,Calhan,CO,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.379331,1.459943202,GAA16CA258,1,5/21/2016,5,Saturday,461415N,1180821W,Waitsburg,WA,USA,0,0,NONE,SUBS,137,HELI,AAPL,ARC,EMG
-0.864639312,0.893297371,GAA16CA264,1,5/21/2016,5,Saturday,600736N,1492512W,Seward,AK,USA,0,0,NONE,SUBS,91,AIR ,INST,ARC,LDG
0.343207271,0.622622145,WPR16FA115,1,5/22/2016,5,Sunday,340116N,1182643W,Santa Monica,CA,USA,0,0,NONE,SUBS,91,AIR ,INST,SCF-PP,TOF
0.101188057,-0.46384881,CEN16LA190,1,5/22/2016,5,Sunday,424317N,0823547W,Marine City,MI,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-NP,APR
-0.670941542,-0.297987427,GAA16CA254,1,5/22/2016,5,Sunday,331518N,0842401W,Griffin,GA,USA,0,0,NONE,SUBS,91,AIR ,PERS,RE,LDG
1.040701839,-0.007685833,WPR16FA116,1,5/23/2016,5,Monday,215345N,1593559W,Hanapepe,HI,USA,5,0,FATL,DEST,91,AIR ,SKYD,LOC-I,TOF
0.726047807,0.469423579,ERA16FA194,1,5/24/2016,5,Tuesday,381555N,0775128W,Rhoadesville,VA,USA,2,0,FATL,DEST,91,AIR ,INST,SCF-NP,UND
0.303691291,-0.462986147,GAA16CA259,1,5/24/2016,5,Tuesday,391724N,1193036W,Reno,NV,USA,0,0,NONE,SUBS,91,AIR ,PERS,SCF-PP,ENR
-0.958800851,-0.184160178,GAA16CA260,1,5/24/2016,5,Tuesday,611114N,1495757W,Anchorage,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
-0.914818025,-0.066535039,WPR16LA117,1,5/27/2016,5,Friday,390002N,1194504W,Minden,NV,USA,0,0,NONE,SUBS,91,AIR ,PERS,ARC,LDG
0.484120071,0.225363145,ERA16LA195,1,5/27/2016,5,Friday,404730N,0735907W,New York,NY,USA,1,0,FATL,SUBS,91,AIR ,AOBV,SCF-PP,ENR
0.248794615,0.705514174,CEN16LA201,1,5/27/2016,5,Friday,433458N,0964434W,Sioux Falls,SD,USA,0,0,NONE,SUBS,91,AIR ,INST,F-NI,APR
-0.961417877,-0.209409287,GAA16CA287,1,5/27/2016,5,Friday,611047N,1484135W,Palmer,AK,USA,0,0,NONE,SUBS,91,AIR ,PERS,LOC-G,LDG
